song.id,song.year,song.title,song.expertrate,song.loudness,song.dancebility,artist.id
SOAHARW12AB017BAE8,1981,Blues All Around My Bed,0.462996094,0.71,1,AR858UO1187FB437B4
SOJCGJE12A6D4F79F3,2009,Paper Thin,0.627185249,0.494,0.495,ARSQW3I1187B9ACD14
SOUZLSE12AB0184B1D,1999,Another Day Another Night,0.579089449,0.627,0.997,AROD1VN1187B9B377F
SOCQVYX12A8C1389E1,1993,Carolan's Concerto,0.662670207,0.771,0,AR0V36F1187FB366B1
SOHNCST12A8151AF91,2005,Gangsta Lean (Gangstapella),0.510243089,0.621,1,ARVCCEM11F4C83DD74
SOJSIAL12AF72A275E,2014,Cafe deClouet,0.690492032,0.539,0.796,ARRNO111187B9B3FC9
SODGYDA12A8C140E96,1995,Hired Security,0.310852411,0.785,0.542,ARZFAGI12420783C02
SORFWYL12A8AE47846,2010,Slipping Away/Here Is Kazmeyer,0.567510986,0.578,0.876,ARGY9FW1187B991C7D
SOFVUDX12AB017E4BB,1981,The Unidentified Flying Object,0.411421048,0.723,0.684,ARINEWW1187FB5577E
SOFRWTI12AB0184792,1979,Comfort Creek,0.428300267,0.093,1,AR2G8UI1187FB3F33C
SOIWZKY12AB0183F0D,2005,Cierra Los Ojos Y Juntos Recordemos - Original,0.544507989,0.047,0.38,ARDG9I21187FB35FF3
SONXJXB12A8C138151,1993,Love Is Gone (Eddie Thoneick's Liberte Mix),0.812319577,0.717,0.566,ARH2QI91187FB3788D
SOYBTCQ12A8C1323B8,1986,Destroy Everything (Album Version),0.832757431,0.115,0,ARPKATM1187B9B76E6
SOVMQSA12A58A789E3,2000,The Gre(A)t Depression,0.844039532,1,0,ARUSOMY1187FB4D3B4
SOGOYFU12AB018D9EF,1984,See You in the Morning,0.442750079,0.134,0.639,ARE8AJ31187B99A8DF
SOPVOHK12A6310D84C,2008,Automatic,0.843322339,0.635,0.468,ARG8DXO1187B9AF743
SOTRPCV12A6D4FAB31,1987,I Don't Wanna be a War Hero,0.844039532,0.231,0.227,ARUSOMY1187FB4D3B4
SOLXFEV12A58A7AE81,1957,Bestio Tergum Degero Pt. 3,0.510577268,0.097,0,ARWTWYV1187B996D8B
SOTQLJE12CF58274B5,2011,Kick_ Push II (Album Version),0.811825982,0,0.996,ARPFHN61187FB575F6
SOZHXPN12A8C1360A0,2000,Snapshot Samurai,0.316384711,0.626,0.916,ARSLDFH12454A38A01
SOVLMTZ12AB018530D,1974,True Love,0.432074796,0.439,0.294,ARUBX2Y1187B99CD25
SOBJUHE12A8C134796,1970,Introitus: Requiem: Dies Irae,0.191373661,0.442,0.612,ARMCYCP11F4C83ED97
SOSFRGF12A8C13667A,2008,You're My First Lady,0.449323615,0.643,0.632,ARLWR721187B9A03C9
SOGHVNS12A8C139B59,1976,Christmas Won't be the Same Without Johnny,0.475721567,0.906,0.395,AR45KNL1187B992E53
SODXQQY12A8C13850E,1977,Nocturne For Piano No. 5 In B Flat Major_ Op. 37,0.505237311,0.118,0.546,ARN2M4711C8A423BD6
SOBWDGC12A6D4F8AFC,1996,Ma PrA(c)fA(c)rence (Live),0.58547954,0.125,0.543,ARW63KF1187B98AC48
SOYTWDP12A8C138214,1967,Hold On,0.439663711,0.609,0.405,ARKU2GK1187B98C8AB
SOFUBAO12A8C139CAB,1970,We Got What You Want,0.809828092,0,0.482,ARBCUNV1187B98A9FB
SOAQKKK12A58A7859A,1993,East Bay Bounce,0.664690939,0.269,0.278,ARIF3EV1187B9B8522
SOHEUFA12AB017F9A0,1989,Teska (Teska),0.192663853,0.277,0.162,AREFUMW11F4C844D2B
SOJLTFB12A6D4F91FC,1971,Forever,0.67161064,0.637,1,AR5WPYF1187B9B40DA
SOKBKCA12A6D4F7539,1959,One Night Alone,0.606102515,0.725,0.771,AR3PDNJ1187B9AF3F0
SORDRKC12AB0189339,2011,Infant Dreams,0.489537503,0.59,0.425,ARBXBQR1187FB56FA5
SORCBKI12AAF3B2DF2,1970,Why,0.322207066,0.651,0.045,AROY0LJ1187B99654D
SOJIUVL12AB01867D9,1990,All The Way,0.582598541,0.624,0.063,AROBVNV1187FB3F36C
SOMOUFN12AC4688186,1962,Mom,0.386115944,0,0.859,ARBGVEC1272BA8350B
SOAXNTS12A8C142187,1958,Ballroom Floor,0.674288837,0.375,0.456,ARSTA431187B9A3599
SOPSOHL12AB0185A0C,1954,Goodnight Irene,0.580910693,0,0.771,ARNMHWR11F4C83B384
SOJCSXO12A8C13A80B,2016,Music In Dreamland,0.537160563,0.619,0,ARJTX7M1187FB4CED3
SORTPAX12AB018448A,1987,Ole Con Ole,0.548738642,0.026,0.539,AR5OHUU1187FB55B10
SOEPYCP12AF72A77E0,1972,Touch Your Button Carnival Jam,0.791465542,0.112,0.694,ARRJ3UC1187FB579D7
SOOUBMT12A8C13DB6D,1950,90er,0.530631077,0.766,0.913,AR5BLB01187FB57E99
SOBMAUD12A6D4F9181,1975,Itinerario,0.516798805,0.358,0.683,ARXF42D1187B9AC71F
SOUZIIN12AB017FB85,1999,Stephanie Says,0.750621598,0.491,0.542,ARBFQ7L1187B9ACD48
SOZGCTW12A6310E84F,1971,Music And Politics,0.541611591,0.057,0.571,AR04KTB1187B99B6B7
SOWDXXY12A8C133818,1973,Free (lp),0.583989842,0.187,0.993,ARCEOW71187B9A5A71
SOHVKVP12A6D4F827A,1950,MA!s Y MA!s,0.527919316,0.925,0.917,ARDWS2V1187B99AED0
SOLMCFH12A58A7FACE,1970,Under The Weather,0.793708084,0,0.463,ARCJKV91187FB46210
SOUXUOP12A8C14318F,1973,Say Goodbye,0.676755655,0.345,0.716,ARVZDOM1187B9B49C9
SOIWHMK12AB017D7E0,1964,Fleur De Paris,0.142605158,0.133,1,ARP998V1187B99DFA3
SOXJPKH12A8C134149,1958,Jahuu_ Gandiva laulaa!,0.439716355,0.214,0.728,ARCCBWR122BCFCBB85
SOBUDOC12A6D4F8AC2,2009,After All The Love Is Gone,0.645367956,0.576,0.885,ARHG53Q1187B9ACBFC
SOCWAFA12A8AE48A78,2015,Wake Up Call (Album Version),0.638614023,0.347,0,AR4L4WQ1187FB51996
SOUMIWY12AB0186040,1961,Where Are You?,0.274432948,0.289,0.547,ARMBDNQ1187FB3F3EC
SOSFWSU12A8AE46BB9,1989,Carita De Rosa,0.444926413,0.586,0.801,ARQDYV0119B866800F
SOHLLRA12A6D4F7DBA,1979,Zambele (1997 Digital Remaster),0.588140722,0.855,0,AR0QL3J1187FB3748E
SOYOTEG12A8C1388DB,1976,World Comes Tumblin' Down,0.681090692,1,0.579,ARN2ZKL1187FB3972B
SODFAUU12AC95F0330,1975,Big World,0.395603509,0.453,0,ARGRTPZ1257509D28A
SOAIWTO12A8C1419E7,1984,LOVESICK - Obsession in A3/4 Time,0.455679779,0.711,0.099,ARWNRBH1187B9B7E68
SOWWSFI12A6D4F8B25,1963,All Alone (Live),0.775086058,0.512,0.907,ARAXU5Z1187B98FECD
SOILXAQ12AC4687421,1970,Jesus Is the Lord,0.452400582,0.335,0.227,AR8I87E1187FB57E2E
SOAIAWN12AB0187356,2006,Pobre diabla (Directo 09),0.603843765,0.587,0.323,ARZBOES1187FB40178
SOKFBEQ12AC960A01C,1995,The Object Of My Affection,0.407849997,0,0.576,AR6HEHH1187B9985F9
SOBXWUS12A58A7DF5C,1994,Please Come Out Tonight,0.655921418,0.778,0.414,AR9W3X91187FB3994C
SONDYJW12AB017FD61,1959,Llegaste TAo,0.638864203,0.369,0.955,ARPZBNS1187B98E279
SOCMIGC12A6702090E,2000,Celluloid Heroes,0.839297678,0.896,0.396,ARDVZTE1187FB5A0A1
SOZYPNV12A6701E3B8,1975,First Day (Album version),0.691973119,0.175,1,ARCYE581187B9A1482
SOCCQJD12A58A7D627,2015,Jole Brun,0.394311539,0.418,0.582,ARHCHE61187B9AB217
SOTOSFD12AB017A7E1,1973,Bed Of Roses,0.696450939,0.788,0.565,AR261YW1187FB374B3
SOLCUUN12AB0187AE7,1969,Wives ( LP Version ),0.585735488,0.337,0.561,ARZO73F1187FB4BF23
SOYJVCQ12A81C22C90,1959,Credits,0.546253073,0.242,0.509,ARC2BFH1187B98F3C8
SOSKAIS12A81C237B8,1991,Bonita,0.366302895,0.605,0.948,ARLMRES11F4C83E1E1
SOBIPFA12A8C136C56,1950,Indo,0.619577799,0.777,0,ARHEDEC121318C58DE
SOWBMKR12AB0189094,2015,Losing track,0.523837613,0.427,0.694,ARRZXQX1187FB45A0A
SOPJOQM12A6310F137,1999,Every You Every Me (Infected By The Scourge Of The Earth),0.804523521,0.707,0.643,AR6892W1187B9AC71B
SOIFTHQ12AF72A4829,2015,Fly Talkin',0.98993857,0.497,0.405,ARUDYKB11F4C83C269
SOOAIOT12A6D4FE412,1974,Youll Rue The Day,0.440904743,0.363,0.973,ARVX3V41187FB59E0F
SOOMCCM12AB01896EA,1953,Two of a Kind_ Workin' on a Full House,0.35342955,0.071,0.696,ARBMHBC11F4C8403A2
SOQKXGT12A6D4FB337,1962,L'Ardechoise Aux Cheveux Blanc,0.411939008,0.562,0.915,ARSKATF1187B98A622
SODCXXY12AB0187452,1958,Freaxxx,0.867951193,0.66,0.299,ARXLMH011C8A415658
SOMNDNZ12A8C133640,2013,Loud & Clear (featuring Defari_ King T & Butch Cassidy),0.747556581,0.3,0.721,AR49IQD1187FB37EA7
SOGNGRU12AAA15EE73,1978,Pokrusa,0.352913734,0.243,0.476,ART9VCW1187B9B6FE6
SOSIJPA12A6D4F97F2,1996,Writes Of Winter,0.731822219,0.952,0,ARNPPTH1187B9AD429
SOAJMYR12A6D4F52FE,1981,Pedazo De Idiota,0.435732004,0.856,0.647,ARPPTNG11F50C482A3
SOKLBBT12A6701FB54,1951,Bro. Bill  (LP Version),0.518310127,0.744,0.953,ARTPY6B1187B98C720
SOYRNJG12A58A81B5D,1954,Don't Mess With the IRS,0.475721567,0.329,0.646,AR45KNL1187B992E53
SOKTIIM12A6D4F9CE4,1951,Dancing With Tears In My Eyes 2004 (Nova Mix (Club Version)),0.688040857,0.867,1,ARNQ7UN1187B98EE77
SOGLHIC12A6BD56BBF,1959,Fear Factor (Shiny Happy Jihad),0.510993042,0.005,0.684,ARKQN8X1187B99221C
SOBFZKC12A6D4FC1F7,1986,Man No Sober (LP Version),0.698452539,1,0.67,ARHD3RX1187FB3A7DA
SOKDTTE12AB0188F58,2010,Sudenkorento -Life On Mars-,0.588726635,0.805,0,ARVSB691187FB3C711
SOGAIRT12A58291E2D,2009,Like I Never Loved Before,0.704994472,0.936,0.657,ARKNOZU1187FB5A371
SOVEPPC12AB018AE2F,1960,Brivdiena,0.408850475,0.541,0.913,ARIXB7T1187B9AB215
SORVBMW12AC4689175,1984,Titan,0.366884725,0.277,0.479,ARQOVNR1241B9C5050
SOFKPSL12AB018830A,2007,I Don't Love You Anymore,0.730265183,0.457,1,ARQCFI11187FB5AE43
SOBTJWY12AB017D2C4,1974,Show Some Love Where Is The Love feat. MackaB,0.396817844,1,0.435,AR009211187B989185
SOJUAQB12AAF3B5137,1973,Inti Guauqui,0.294677922,0.578,0.9,AREBCAO1187B994183
SOCIDHY12AB017ED4E,1956,Dying Under A Binary Star,0.548674175,0,0.473,ARCLBZ01187B98D025
SOUIKBJ12A58A791A9,1983,It Gwine Dreada,0.507009975,0.497,0.964,ARCYQ1P1187FB3F3CA
SORXCLZ12A8C1345EE,2008,Sunday In Marin,0.332737733,0.347,1,ARQQFIQ1187B99DB43
SOLZXTN12AC468E040,2012,Hurry Up And Come,0.595645309,0.78,0.352,AR6EVQA1187B9AA1DF
SOINYEU12A6D4F834F,1974,Quan Tou Tang,0.492253132,0.763,0.969,ARGGEGH11F4C83C076
SOXZUND12A8C1333AA,2012,Da Da Da Da,0.536655656,0.527,0.467,ARLLUSZ1187B98ACDC
SOJAWRM12AB017C17B,1964,When There's A Will_ There's A Way,0.505378203,0.403,0.587,ARAJ5XN1187B9B578B
SORVXDK12AC3DFA201,2015,Marrakech,0.410912881,0.463,0.846,ARLCGW21187B9929EE
SOGQTJR12AC468D18E,1971,Mua rakastan,0.435889847,0,0.954,ARKPDBH1242077DEB1
SOFXCRD12A8C13457E,2010,TU MIRADA,0.043871817,0.873,0.498,ARBSAVH1241B9CA637
SOHABTD12AB0186D83,1981,Ma vie n'est pas la tienne (album),0.58078835,0,1,ARF1NWV1187FB39A97
SOTZGQR12A8C13718B,2004,Judge Harsh Blues (Tk. 1),0.572500601,0.19,0.818,ARN7OQ21187FB5A6B3
SOBEDHR12A6D4F86C2,1954,Carolyn & Barnabas,0.526356118,1,0.847,ARPNJUD122BCFCB9B4
SOPPDZH12AF72A283A,1996,I'm Glad,0.877119424,0.673,0,AR7C6G11187B9B4C1E
SOLGLIH12A8C13E35E,1996,Singing  Bowls_Saxophone & Voice,0.31739138,0.486,0.431,ARGAWJY11F50C50904
SOVEWXM12AB0181FEC,1969,Chanson Populaire,0.572482618,0.355,0.784,ARWNJYQ1187FB56F25
SOGOLHP12A8AE47A0D,2000,"Theme From ""Come September"" (LP Version)",0.70441147,0.118,0.986,ARD0FN11187B9B25CD
SOPBEBP12AB0181527,1987,Famous One,0.609181992,0.558,0.909,ARYXOV81187B99831D
SOWBDLD12A58A80B1A,2010,One Love,0.369354253,0.227,0.805,ARSRCI71187FB59188
SODUDOU12A8C139F69,1964,So Say I,0.564979474,0.081,0.772,ARQMTJR1187FB42BB5
SOXEKMY12AC468ACF1,1953,Big Trouble Upstairs,0.585387199,0.055,0.311,ARPVRUC1187FB4F1DE
SOQQWJM12AB01889D5,1984,Siempre,0.460062798,0.015,1,ARUZLOS1269FCD4EF1
SOUVLMO12AB018CE39,1983,One Thing,0.509363727,0.15,0.861,ARATH401187B98A7DE
SOJMXIM12A6D4FB4FC,1951,Sometimes,0.590816514,0.011,0.94,AR3NPVS1187FB5108F
SOYPMHZ12AF72A31BD,1960,Talk Of The Town,0.65103938,0.633,0.817,ARMH10M1187FB4184F
SOQXAGF12A58A7BB46,2012,Denk,0.70549178,0.658,0.383,ARB0WNP1187B9AC4AB
SOKKDSX12AB018866A,1961,Electric Phase / Hot 'n' Ready / Pack It Up 'n' Go / Cherry / Out In The Street / Let It Roll / Too Hot To Handle,0.681130242,0.601,0,AROATPL1187FB48E12
SOFXWLP12A58A7C7B8,1975,124 Stomp,0.059229617,1,0.886,ARY8UIR1187B999BFB
SOWYRWH12A8C13B9E8,1979,You Can Make It (Album Version),0.475901492,0.401,0.748,ARP0VU91187B9AE375
SOBXTMM12AB018E916,1978,The Story Of An Artist,0.713322147,0.718,1,AR6CLFP1187B9ACB94
SOQDVLK12AB018B3A1,1995,Many Weapons Many Men,0.433377272,0.763,0.643,ARMJTYS1257509DE8D
SOVRQHI12AB018A018,1951,SerA! cuando regreses,0.499308967,0.759,0.603,ARNDFTA125FEF32B22
SOAJVDQ12A6D4FA38B,1950,Attic Room,0.665322162,0.698,0.804,ARRJNTE1187FB44E12
SOYLDNP12A8C13C135,1954,A Movie Of A Placid Lake On A Moonless Night in September,0.564333839,0.231,0.859,ARIFK6X1187B9ADA44
SOLKWBH12A6D4FCF6E,1950,Te Vas Angel Mio,0.603575983,0.742,1,AR51YM81187B9B536C
SOHHJYE12A8AE47599,2012,Firestarter,0.638614023,0.437,0.206,AR4L4WQ1187FB51996
SOQLQUB12A58A7E448,1970,Rakkahin -Be My Love-,0.55860192,0.468,0.146,AREU6JB1187B9911D4
SOFSRCP12CF5CFD696,1965,Testify,0.814506224,0,0,AR9W3X91187FB3994C
SOILFHA12AB018A080,2009,Kaliforn-Eye-A (Feat. Mike Muir),0.859873312,0.024,0.115,AR65OLD1187FB5C103
SODKGGR12A58A7DCB2,1999,Mohair Locker Room Pin-Up Boys,0.630382334,0.258,1,AR7G5I41187FB4CE6C
SOWOSFZ12AC468E52A,1977,Enslaved By Propaganda,0.510691872,0.321,0.474,AR8SBT41187B9A5FD9
SOYTBPL12AB018A8C5,2006,Stars (GROWTH Ultraviolence Mix),0.499939221,0.023,0.872,ARDOOH01187B991055
SORHXWL12A6D4FB86E,1958,RA1/4lpsen Sie Eine Hauptstadt,0.298409678,0.185,0.624,ARQB8PN1187B98E6C4
SOKRZJY12AB0187E80,1995,Human Being (1972 demo),0.717670525,0.642,0.552,ARS1OWB1187B99EEAD
SOCTWCE12A8C135B80,1953,Wouldn't Last a Weeg,0.467569966,0.837,0.169,ARBWFER11C8A42BA94
SOUXQLM12AC468E21E,1951,Tune In,0.445772748,0.748,0.573,ARSDFYB11F50C4F736
SOBXSOO12CF5826708,1990,All Hands On Deck part 2: Open Water [Album Version],0.7788309,0.722,0.64,AROBHK51187B9AD82B
SOLQAII12AB018312B,1963,Doodlin',0.430538907,0.533,0.593,AR3C3C01187B98E800
SOZKSGN12A81C20649,1996,Hermitage,0.725974866,0.562,0.527,AR1CD5Z1187B98F2C2
SOTGMJA12AB0180F21,1994,Open Arms,0.665964145,0.599,1,ARXVADV12086C1203C
SOBMWCD12AB017E764,1991,Untitled,0.40475607,1,0,ARAI3SX1187B9A3A9A
SOGPIHB12A8C13EFB0,2007,The Magic Violin,0.551427307,0.707,0.616,AROVJWM1187B98E649
SOFHPMO12A6D4F5BC0,1968,I Will Call Upon the Lord,0.184250147,0.79,0.851,AR21JV01187B999138
SOATSTU12AF72A64DF,1994,Stampede,0.744873719,0.517,0.592,AR6CFZ71187B99AE5B
SOZZPMT12A8AE47FF3,1984,Chira,0.207491247,1,0.981,ARDRQOR11F4C844DA4
SOADYKT12AC4689269,1961,Booty Bounce,0.434062508,0.298,0.404,ARZVZRN1241B9C4B14
SOGNYHP12AF72A777F,1973,Come On Back Home,0.637772159,0.104,0.674,AR2O3B51187B98CD94
SOILWRT12AB0186D99,1995,Earth Born,0.668087296,0.458,0,AR6AGJV1187FB504BA
SOULASI12A67ADC8DC,1967,Little Is Much When God Is In It (South African Homecoming Album Version),0.629186017,0.816,0.217,AREAEX91187B98DC01
SOKHEQY12AC468B3F9,1951,Sannyasin,0.837947909,0.066,0,ARZENOX1187B98A645
SOHKITS12AB017EE8A,2011,Gheera Away,0.554226467,0.496,0.791,ARZ507V1187FB4425E
SOXWGTU12AC4686266,1977,E. Warren,0.562179018,0.235,0,ARTKOGW1241B9CD42B
SOKHWZT12A58A7F198,2007,My Harlem Lullaby (Album Version),0.630871879,0.532,0.846,ARS2W231187B99EDEC
SOKPJHH12A8159E967,1990,Life's Railway To Heaven,0.656727793,0.082,0.253,ARA7YDA1187B9A5776
SODAFAC12AB0184738,1989,Shining,0.428642713,0.644,0.353,ARW8K3V1187B9A4A14
SOWKKCU12A8C13EDEA,1988,I Wish I Was A Punk Rocker (With Flowers In My Hair),0.655359115,0.647,1,ARY80281187FB3E380
SOPVZSM12A8C13E1F1,1969,Hello Space Boy,0.84219335,0.38,0.914,AR1OBRC1187FB59AD4
SOZOHUQ12AB0187790,1954,Dance of the Blue Devils,0.529788041,0.032,0.838,ARI0AB01187B9B7D94
SOGQKZF12A58A77342,2005,La Bruja Chafa,0.575844757,0.672,0.859,AR6IJJ41187B98C872
SOTQUUP12A8C13F049,2008,The Sound From There,0.19631206,0.76,0.608,ARZFR3S1187FB3D659
SOJETVL12AC4686642,1984,Sing Me Softly of the Blues,0.571422802,0.52,0.802,ARWI6LR1187FB46E9F
SOJEGQW12AB018954A,1953,Splitting The Seconds,0.38867682,0.668,0.141,ARQZOCL1241B9C85AF
SOGBYCG12A6D4F6EC3,1974,Shout For Joy  (Celtic Psalms Album Version),0.467318922,0.029,1,ARJWK3M1187B98D679
SOEDFCY12A58A7AAE2,1958,La Valse De La Cour (BOF Mayerling),0.552719818,0.005,0.678,AR25WM21187FB461B3
SODRGUS12A8C13312C,2001,Best In LA,0.510010871,0.049,0.755,AR8IEZO1187B99055E
SODSJMZ12AB0185E52,1991,Goin' To The River,0.838924311,0.563,0.576,AR1ABAO1187FB531E1
SOCVUYU12A67AE217D,2005,Locked Away,0.780309851,0.107,0.765,ARKAL321187B9AD4BE
SORFIFZ12AB0189866,1975,Min Xechnas (Forse),0.336970428,0.448,0.879,ARBKMHZ11F4C843491
SOOOLKN12A8C134363,2002,Here We Go Again,0.614275843,0.704,0,ARY0W1O1187FB5B8C0
SOBEHXG12A8C138D22,1976,Rumour (Abstract Hip Hop Mix),0.572338427,0.136,0.429,AR7IYVY1187B9A2648
SOGDAUG12A6701F302,1988,Coral Fang (Album Version),0.681090692,0.078,0.488,ARN2ZKL1187FB3972B
SOCRVCC12A6D4FB91B,2006,The Urban Gospel,0.553283911,0.062,1,AR7AA2D1187B98B415
SOCISDR12A58A7EBF3,1961,The Second One,0.537849447,0.46,0.708,ARKVD621187B9B95FC
SOLBVSR12AB0183E1A,1956,18 De Noviembre,0.433953995,0.331,0.798,ARJTAZU1187B990051
SOVBLUQ12A81C20920,1954,Laakista humppa,0.508440336,0.768,0.393,ARWRS4D1187FB3FCD4
SOBBYXE12A58A772B2,1983,He Don't Care (He's Stoned),0.594138154,1,0.665,ARA6QLT1187FB4CB89
SOUUQXL12A8C1339FE,1984,One More Time (Kennedy Center Homecoming Version),0.606901383,0.373,0.847,AR1IY711187B9B0B50
SOELHNO12A8C13F09F,1974,Ela Edo Kardia Mou,0.396304067,0.527,0.766,ARKEZNY1187B9B7F6C
SOOTBSZ12A8C140223,2000,Rich Girl,0.664924362,0,0.624,ARN0DMU1187FB5B63A
SOAPTWU12A8C1409CB,1977,See What Tomorrow Brings,0.588932086,0.37,0.924,ARWV0Q11187FB4CDCE
SOFSSHW12AAF3B3866,1999,Hindsight,0.634764556,0.368,0,AR01IP11187B9AF5D2
SOCIYKT12A6D4F8085,1986,New Love,0.750479817,0,0.961,ARLUAK21187B9B785A
SOKCCBG12AF72A9DF2,1958,I'm Your Money (12'' Extended Version) (2006 Digital Remaster),0.630928608,0.028,1,AR5MK521187B98E0B8
SORRGXW12A8C139847,1995,Lovely Day,0.760152293,0.573,0.338,ARF1Q9B1187B9ADCC7
SOKTWWO12AB01841C2,1964,Com Una Flama,0.467411428,0.371,0,AR61JEC1187FB54A9F
SOMYXTW12A8C130319,1973,Los Tres Glopes / The Three Beats (danza),0.578695408,0.423,0.739,ARS8HNI1187B9B0785
SOBMGLG12A6D4F84D7,1982,Anything For My Baby,0.773075676,0.788,0.658,ARMI8BW1187FB57B2E
SOXYFLY12AB0182A21,1997,Fields Of Athenry,0.29143326,0.898,0.65,AR502DZ1187B98F8E1
SOSKWGF12A8C141C39,2006,Explode,0.749876367,0.363,0.873,AREHK7O1187B9ADDD7
SOJKWAA12A6D4F8CAF,2017,Tango,0.620027189,0.018,0.08,AR7NNKG1187FB4AA1C
SOFFKLF12A58A78E0F,2002,When It Stings,0.535473243,0.784,0.738,ARXSABR11E8A2E29BF
SOZEHVM12AB018051E,2015,I See The Light (2002 Digital Remaster),0.434540093,0.577,0.864,ARUQSEE1187B9983F8
SOSGKJE12A6D4F7920,1988,My Baby (Feat. Kanye West),0.881694731,0.569,0.821,ART4QZC1187FB51612
SOWESXJ12A8C136BEC,1975,Beni Aglatma,0.58913627,0.959,0.943,ARY0XD81187FB5CF38
SOTETYU12A8C1330E3,1960,The Last Man On Earth,0.616752865,0.728,0.959,AR2OPWW1187B9A5057
SODEFVL12A6D4F668A,2002,The Flight of the serpentarius,0.540971095,0.004,0.58,AR8L3QV1187FB4C0BB
SOTZPSF12A8C13BE4F,1993,Focus,0.616454,0.533,0.348,AR41O131187FB51448
SOHMAJU12AB0186744,2015,Life,0.502288682,0.026,0.912,ARJ84561187B993E3E
SOXYAJK12AB0182B59,2011,Another Lover,0.63340119,0.342,0.366,ARODHHS1187FB37814
SOJBELS12A6D4FCE9A,1964,No Such Thing As Control (Album Version),0.720212052,0.277,0.084,AR60KPK1187B9A7552
SOFBNZY12A67ADAE8C,2013,Fear The Sea,0.780309851,0.167,0.522,ARKAL321187B9AD4BE
SOHGJUI12AF72A724F,1967,2 + 2 = 5,0.899934952,0.779,0.905,ARH6W4X1187B99274F
SOBBQDL12A58A7A988,1969,100 Club 1996 ''We Love You Beatles'' - Live,0.73118423,0.031,0.79,ARD3LXU1187B9ABFC5
SODHTCY12A58A7F125,2013,Karma,0.933916106,0.267,0.309,AR52EZT1187B9900BF
SOSTZFN12AC468E3F1,1963,deine liebe,0.43424274,0.612,0.794,ARCSHW51187B9A79D2
SOHFGYR12A8C13AE07,1982,Vankina vapauden,0.537533308,0.142,0,AR6BUE51187B9B5D71
SOBZHHO12A8C134565,1980,To Pouli,0.264713987,0.031,0.635,AR4OHL91187B9B2EB9
SOQBAQW12AAF3B35B8,2004,Heartbreaker,0.415140368,0.5,1,ARWNGWU124207838D7
SOQBCSM12AC4687CDE,1982,Pete's Crusade,0.475730978,0.14,0.519,ARDMPZU1187B99A472
SOIZHEV12A8C14138B,1950,Yo Quiero Contigo,0.61018631,0.049,0.349,ARWWPKQ11F4C83D8E2
SOLDWJO12AB0180E63,1955,Baby_ It's Gonna Cost You,0.565819847,0.901,0.398,ARNWJEE1187B98DB44
SOLFRNH12AB0181C7E,1954,Goody Goody,0.394768271,0.18,0.665,AR137UW1187B98CCBA
SOQZNYW12A8C1411B3,2005,Sou Vazo Diskola,0.344165049,0.73,0.595,AR15O341187B9B182C
SOSICQR12A8C131756,1970,Money Blues,0.479218001,0.004,0.954,AR1IY3B1187B98B384
SOEEKOU12AB0184A31,1995,This Is A Stick Up,0.408796737,0.463,0.99,ARSPC9J1187B9A7EA1
SOKMTOP12AC468980A,1995,Emerald,0.654039351,0.041,1,ARFN4JN1187B98C627
SOGAWLI12AB017E8AB,1962,Zeno Beach,0.617438461,0.059,0.023,ARLWDC31187B9B4D71
SOTTIHN12A8C1306A2,1973,Meteores mouvement de Chroniques de la lumier,0.444372431,0.151,0.624,ARQKBSH1187B9B4B99
SOPCZSP12A8C13F03A,1962,Telegrama,0.61071322,0.62,0.594,ARVLIVA1187B991590
SOMJFAX12AB017FAE6,1969,Molten,0.550032444,0.913,0.444,AREFFEC1187B98E12F
SOWQYXA12AB01816D6,2014,It Only Takes A Moment (Album Version),0.359129966,0.211,0.857,ARODP5P1187FB40142
SOEYFOZ12A67ADF3F4,1993,The Road Goes On Forever,0.683341036,0.967,0.88,ARGPFYP1187B98F5CB
SOHWZKE12A8AE477A9,1990,Phrase,0.541968375,0.71,0.75,ARWJHW61187B98FA8E
SOMMHHW12A6D4F9932,1982,The Daddy,0.334542784,0.473,0.943,AROIHOI122988FEB8E
SODAMJC12A6D4F9E2F,2017,Medicine,0.588781959,0.129,0.939,ARSS4Y41187B9B0AC6
SOFRTDY12A6D4F662E,1978,Don't Waste My Time,0.680263753,0,0,ARPUBU61187B98A4E6
SOZOULB12AB0184EBB,2002,Love You to Pieces,0.609819761,0.43,0.991,AR8FMEN1187FB4A657
SONEQCM12AB017BDE2,1973,Sachmagehtsnoch,0.572051287,0.276,1,ARTKTYG1187FB40CBA
SOBNTNP12AB01815AE,2016,Take That!,0.346744511,0,0.608,AR0WQ1Q1187B992E16
SONMZRR12AC4688C8C,1965,From A Jack To A King,0.411045135,0.833,0.767,AR6GSIE1187B98C3C7
SOUSMDW12AB0181781,1979,L'Amour Existe Encore,0.631702562,0.505,0.781,AREMOC71187B996C2F
SOAGRFG12AC468768A,1960,Les DA(c)penaillA(c)s,0.3949625,0.512,0.029,ARC4O5Z1187B9AE91F
SOVQYSA12A8C139616,1987,Heut' Nacht,0.543971487,0.285,0.406,ARWF1KM1187B9908CA
SOZWCKB12AB0186C5B,1960,Diamond Eyes (Album Version),0.821697317,0.544,0.741,ARXSABJ1187FB3C336
SOERIII12AC468C196,1968,Una dolce melodia,0.600486543,0.905,0.823,ARPHH7Z1187B9B6A3A
SOZLAER12A58A7CA05,2004,The Witching Hour,0.626803106,0.161,0.95,ARJ9DSA1187B990E00
