artist.id,artist.name
ARB9WJ11187B98BF17,Steve Smith
ARI3W3K1187FB49E6F,Cedric Gervais Featuring Caroline
ARI945I1187FB4CC22,The King Sisters & Alvino Rey
AR6UVLC1187B9B4D4C,Suzi Quatro
AR3OYPP1187B9952E3,Humanzi
ARTTIRC12086C121DC,Gene Latter
AR7SVRP1187FB55875,Billy May & His Orchestra
ARS8KBY1187FB4BC7E,Kurupt_ Rosco_ Jayo Felony & 40 Glocc
AR3U3G01187FB58BA7,Christie Hennessy
AR126G61187B9B88A6,Candy Lo
ARDK87R1187B98D51C,Flamin' Groovies
ARXKXC71187B99AA0E,Roberto Roena
ARW1DRV1187FB40261,Rocio Jurado
ARZMFXN11F50C476D0,Salieri
ARYQ8281187FB58C34,Royal S
ARKJHKX1187FB5AEE5,Buckwheat Zydeco
ARMWZF41187FB387F9,Charley Pride
ARP06GY1187B98B0F0,Yami Bolo
ARDQ9AP1187B9BA3F6,Killswitch Engage
ARJ0FG21187B99F7C4,Crazy Girl
AR5GLIU1187FB4638A,Memphis Jug Band
ARXFY0N11C8A423D05,Juan Farcik
AR49A9P1187FB3BBBF,Saigon Kick
AR1RMYB1187FB5A59E,Incubus
ARIR1PS1187B9AFFFA,Omni
ARK7ZPW1187B99C170,Orchestra e Coro del Palacio de Bellas Artes Di CittA! del Messico_ Oliviero De Fabritiis_ Maria Call
AREW0021187B9AF8F9,Giuseppi Logan
AR3O0021187B999BC8,Radio Moscow
AR4W5GR1187FB51F7E,Alacranes Musical
ARSYHZ21187B99F5F5,Tina Ann
ARUTP601187FB388AC,The Elders
ARIKFQP1187B99A246,Stille Volk
AR0WAW61187B98B7D7,Doug MacLeod
ARD2HR71187B99548F,Jimmy Hughes
ARHDQMJ11F50C4F61E,Emotion Code
AR3KGPQ1187FB53C84,L7
ARY6EBA1187B9AD525,Bill Perry
ARKL4LE1187B98FDBC,Billy Price_ Fred Chapellier
ARLYUP11187B98B92B,Corey / Shaquille O'Neal
ARN8YG41187B99A480,Moments In Grace
ARGUACZ1187FB3F35C,Connie Smith
AR0B6VD1187B99C293,Uphill Battle
AR2G8UI1187FB3F33C,Barbara Fairchild
ARXFAOQ1187B9A3616,Dave And Ansel Collins
AR4F94Q1187FB43432,DASOLA
AR5IHI31187B998618,Pascal Obispo
ARIIEQL1187FB5CE68,Buddy Miles
ARQVLQJ1187B98F11F,Mau Mau
AR6EVQA1187B9AA1DF,Cocoa Tea
ARBKEA91187B98CE1F,Claw Hammer
ARORDXJ122ECCBB264,Carlos Jimenez
ARFLZK31187B9B0E15,Kashief Lindo
ARAN38V1187FB4C4EE,The Almost
ARCK6OL1187B99B25F,Alas
ARRHZLW11E2835E799,Sofi Marinova
ARZXMYV1187FB5B99B,Los Ninos De Sara
AR7JAMC1187B98BCF3,The Gentle Good
AREVNGE11F50C49B9A,Tom Collier
ARLF0QY1187FB4FDCC,Heavenly
AR720OJ1187FB37F6C,Los Morros Del Norte
ARKEFM61187B9A8202,Moon Mullican
ARDPCCQ12802FDD564,Yuko Kanzaki
ARCDSI81187B989BAA,Moonface
ARRBF3M1187FB4D59F,30 Seconds To Mars
AR6RXJD1187B9B8B23,Grace Gale
ARRQWQW1187FB49844,King Tee
ARDBJ5T1187FB4D5BA,Cauda Pavonis
ARWONOR1187FB3817C,Geddy Lee
ART8BW81187B9AC33F,Planetakis
ARNAIMI1187FB5733C,Rick Ross
ARFWZZD1187FB561F9,The Fureys
ART62WC1187FB47E80,Jim Jones / Max B
AR198711187B9AD09F,Simply Red
AR7DFJP1187B992F13,Juana Molina
ARDG6IY1187B9AAE87,Mothers Pride
AROW4VK1187B999DED,Byzantine
ARZ3JUB1187B99A5AC,Halfway to Gone
ARYDFJA1241B9CBFF2,Jacques Douai
ARBHPBX1187FB47102,The Steeles
AREBWEH1187B99EA9A,Beherit
ARC0NOU1187B9AA91D,Nick Colionne
AR5O6W51187FB46984,SNAP!
ARI4RPW1187B9B862D,Hermeto Pascoal
AR1SFKQ1187B98AF13,Lauren Wood
ARRZFUG1187B98AD42,Ray Pillow
ARNXNH81187FB52EB5,Baby Bash
ARKSZW81187B9B695D,Mariah Carey
AR4FVK41187FB4BC83,Frankie J
ARMPRI31187FB4F7D9,Vangelis
ARDD5NR1187B9B61F9,Maria Bamford
ARALEAC1187B9902A8,Rubyhorse
ARNARI81187FB3C9A7,Flora Purim
ARZQSNO1187FB5BBAB,Elizabeth Cotten
ARPBKZF1187B996BD7,Tommy McLain
AR681HS1187FB5BBFE,David Lynch
ARPNY981187B9ACB75,Eluveitie
ARFW0QN11C8A4216B7,Dark Party
ART4QZC1187FB51612,Janet Jackson
ARLZYDV11C8A4226B0,Albin Myers
ARLJIGA122C849866D,Hot Live Guys
ARMRQF21187FB54D89,Kanda Bongo Man
ARP7AOI1187FB518B4,MAom
ARNBV1X1187B996249,Alex
AR658OS1187FB5C451,Rachael Lampa
ARJDUON1187B989F69,David Zinman;Pittsburgh Symphony Orchestra
ARGE4J31187B9B41EE,Sofia Karlsson
AR8WHID1187FB549B1,Mystic Rhythms Band
ARORFTD1187B99F7D4,Epitaph
AR4BDNG1187FB44870,Robert Palmer
ARW644S1187B9B4924,Sigmatropic
AR18VAV1187B9AEC0C,Neon Blonde
ARWJEOP1187B996538,Soul Ballet
ARYG6CU1187FB3852B,Milk Inc.
AROQWIB11F4C83E5DC,Mario Piu'
ARKZXSQ1187B9AC9F3,Joy Division
ARGDLJR1187B98D048,Bob Crosby
AR6RG8J1187B9A815C,The Frantic
ARY97R61187B9AF262,Ruffneck
ARYML1P1187B9AF39B,Devo
ARR575U1187B98FB97,The Perrys
ARKO7AO1187FB5664B,Tin Hat Trio
ARYI8NC1187B994FE9,Venice
ARNHTNJ11ECC836DAF,Smash Palace
ARQFKVO1187B9B1777,Dave Brockie Experience
AR4R0741187FB39AF2,Bow Wow Wow
ARB8H82119B34032E1,Ashton Shepherd
ARRR4Y81187FB524CE,Lonnie Brooks
ARLFUII1187FB565E5,I Wayne
AR1NRA91187FB404C3,Jazzy B
ARHKOPH11F919A768B,Coffinberry
ARDBFT21187B98E524,Janitor Joe
ARTJ9GZ1187B9B46DE,Young-Holt Unlimited
AR9UPVA1187FB51260,Brent Lamb
ARLI9NJ1187B9911FB,Vodka Collins
ARDUBUY12086C1464B,Brenda Boykin
ARNV7U61187FB54DCB,Faith Yang
ARPK1CM1187B9B6B9C,Roger Reynolds
ARZVTZN1187FB579D4,Jim Reeves
ARLYPKH1241B9C7185,Ketty DB
ARPUEAL1187FB57814,Gov't Mule
AREB22L1187B9A4BCE,Bad Azz
ARQILMW1187B9890DA,Kitty Wells
ARFJXTS11F4C83E24E,Defect & Quixotic
ARYLG3I119B8668696,Rockin' Dopsie_ Jr.
AR4C7UZ1187B9AB278,She Satellites
ARYLQVR11F50C4EFC2,Saman
ARW4ZCO1187B9B22D3,AFS
ARSNTX51187B989CA2,Tsar
ARD6L7O1187B995ADA,Dave Valentin
ARP5MSK1187B99A54C,Jimmy Burns
ARZLCTV1241B9C4D46,"Claire ElziA""re"
ARIMJFK1187FB4ED3E,Luke Vibert
ARZAHDN1187B9B4BED,Ice
ARQXAGC12472CE2BBD,Spiral Stairs
ARUTEVU1187B9ACAF9,Lifehouse
ARLUF1T1187FB3603B,Ricardo Arjona
AR7MNIX1187B9A2A68,Tyrone Wells
ARY4M3J1187B9AC94C,John Sebastian
ARDPFGP1187B98A58A,Concretes
ARZ39UI1187B989289,Izzy Stradlin And The Ju Ju Hounds
ARA7LD41187FB4DC0C,Don Campbell
ARH0ZIQ1187B99EC94,Cotton Candy
ARSPUHE1187B99DB8A,Frank Marino & Mahogany Rush
ARIXGOC1187FB54F4B,John Wayne
ARPRQSD12086C16679,The Incurables
ARY0W1O1187FB5B8C0,H-Town
ARW1BRR1187B996332,Voyager Series
ARW6LIW1187B9966CD,JERRY WALLACE
ARG37DA1187B9A47FF,Morgion
ARANDRM1187B98B446,Wild Horses
ARZ78EG1187FB4638E,Malefaction
ARW1WST1187FB384DA,Jope Ruonansuu
ARUDY181187B9B5F49,Charlie Walker
AR0WGXC1187B9AAC99,Slum Village
ARGNQED1241B9C4237,Youves
AR4IFI31187FB3A953,Cats In Boots
ARMH10M1187FB4184F,Firehouse
ARZQPE11187FB40939,The Panic Channel
ARBXODO1241B9C6C6F,Ismael DueA+-as
AR1F3IJ1187B9980B4,The Galactic Heroes
ARLAEJO1187B98DB85,FU-Schnickens
ARIYFYD1187FB3F0E5,AnanA(c)
AREKZKE11F50C4A7D8,Rocker-T
ARW2DG51187B9A170F,Ana Popovic
ARQKXX41187FB4EB0E,Baby D
ARHUEFT1187B989694,Lunasicc
ARZXTEY1187B9997A7,Juelz Santana / Bezel
ARIFOQ6119B866970E,The Fontane Sisters
ARWA6NT1187FB3F15C,The Cure
AR1XVTM1187B996D57,I Nuovi Angeli
AR76YOD1187FB46B24,Joshua Rifkin
AREEUJE1241B9C773F,Art Blakey's Jazz Messengers
ARCCK7B1187B994F9D,Paul Glazby
ARXPDRB1187B9AD0B1,Patti Smith
AR4W2E01187FB416AC,Saga
ARUBDNK11F50C4F28B,Vrse Murphy
ARNNM56119B86686EA,Luke Bryan
ARTPGR61187B98B0F6,Thriller U
AR77B521187FB4CC70,Lennie Tristano
AR050VJ1187B9B13A7,Dead Kennedys
ARDXGVT124207832C0,Twinkle Twinkle Little Rock Star
ARWD3OC1187FB3A666,Cut Copy
AR2O84Q1187FB5BF74,Salt The Wound
ARLZLMN1187B9AD1CB,The Cars
AR1Q25M1187B9B0D73,De La Soul / MF Doom
ARIKE5O1187B997E73,Mississippi Mass Choir
AR6Z6BW1187B9ACD69,The Ruby Suns
AR2OPWW1187B9A5057,Schoolyard Heroes
ARNLE621187B98ECB5,Mannheim Steamroller
AR9DO2O1187FB53637,ColdWorld
AREMPZY1187B9B8FF3,David Banner
AR6L0X71187FB49709,Paul Cantelon
ARN4MQP1187FB40F7D,Richard Lloyd
ARH5AAF1187B991D23,June Hutton
ARZTSYB1187FB54987,Rainbow
AR0WM6W1187FB46730,Marc Et Claude
ARR7YYN1187FB5C015,Pee Wee Crayton
ARDL03L1187B997FBE,FlA$?skkvartetten / ThAY=strAPm
ARIGY9P1187B9B6428,Ancient Astronauts
ARDTECS1187FB538C0,Symphony in Peril
ARUZILO1257509E8E1,Greg Vaccariello
ARJPUZC1187B99A8F6,Mike Brooks
ARA2ZTN1187B98E3ED,This Moment
ARUEYGC1187FB3D94B,The Chi-Lites
ARV21JS1187B99E516,Jerry Lewis
ARH9GD41187FB37E0F,Stephen Marley / Damian Marley
ARGXJRQ1241B9C5FDE,Charlie Khan
ARQ30G91187B9B8C12,Steinski
ARPTC8L119B340323E,Chuck Wicks
AR7358P1187B9B6880,Lexi
ARWBAI21187B991E2E,Tommy Sands
AR4QYVC1187B99985B,DJ Harry
ARUUP4L1187B9B72EB,Diamanda Galas
ARJTX7M1187FB4CED3,Be Bop Deluxe
ARJJKAA1187B9ADAF1,Rolfe Kent
ARDC3571187B9988E1,Nu Flavor
ARAUQAL1187FB5B374,ISRAEL & NEW BREED
ARTO9UO1187B9B2D47,Mystery
ARI6CSW1187B9AF09A,Eko Fresh
ARCNOK81187B98CA3F,Buju Banton
ARCLJQZ11E2835CE37,Alvin YoungbloodA Hart
ARYBUAO1187FB3F4EB,Gene Chandler
ARAUFKZ1242077FBD1,J Bostron & Beretta
ARY7ERS1187B9903AE,Mark Ashley
ARYJ6RP1187B9B3827,Cindy Morgan
AR1PRQ21187FB3B481,Generation X
ARQIAEA1187FB4F9F9,Laidback Luke & Diplo
ARJB9TE1187FB3A9F8,The Edgar Broughton Band
ARW70HR1187B9A358C,Aleks Syntek
AR0OTEX1187FB3600D,Los Del Rio
ARDUOSV1187B9894D5,Wes King
ARVYDAQ1187FB43338,Teijo Joutsela and Humppa-Veikot
AR1WC0X1187B991056,Jefferson Starship
ARUZD301187FB4AC65,Ronny Eriksson
ARUVPCM1187FB5C281,Attack Attack
AR2SMD91187B9B0582,Mighty Mighty Bosstones
ARKVMRR122CC3B110A,The Booth Brothers
ARIHWZG11F50C50E1C,Vivian Khor
ARZEBW31187FB586EA,Anne Dudley
ARGHV4C1187B995847,The Mustangs
AR966X21187B9AC463,Paul Simon
ARWBN9B1187B988B95,Eberhard Weber
ARWBZWU1187B98F7FB,Jimmy Herring
AR5ZY7R1187B996302,The Continentals
AR40GSU1187FB3AA01,Neil Diamond
ARLCEUJ11F4C842D6A,Screaming Jay Hawkins
ARPKK761187FB4D53C,The Ataris
AR5AXVN1187B9A2761,Sharon Burch
ARCQ3LZ1187FB49B42,Koffi OlomidA(c)
ARCOAC111C8A417478,Svartthron
ARYN80Y1187FB49F36,The Rongetz Foundation
ARTO6KU1187B99910C,Claude FranASSois
ARZDYBC1187B9A3142,The Cate Brothers
AR3AY3R1187FB52CF0,Tracy Byrd
ARQ4OZM1187B991229,Jean Segurel
AR2K2CM1187B98D4F1,Fran Perea
ARGJ0911187FB4613F,Maria Muldaur
ARY0XD81187FB5CF38,Mustafa Sandal
AR3GE071187B9A6D71,Johannes Linstead
ARF3PG41187FB4B0B4,Dorothy Norwood
ARIWQYF11F4C8427FF,Fania All Stars
AR5NDDL1187B9A4EDB,Big John Greer
ARXRK5A1187FB3EAC6,Jaguares
ARX4D1E1187B9A9C4D,Carman featuring Commissioned & The Christ Church Choir
ARG1UAO1187FB55E50,Sammi Cheng
ARXBPW31187FB4D335,Cargo Cult
ARTOC971187FB37592,Lord Sterling
ARAZF6G1187FB5A0C1,Gerard Lenorman
ARR6VH41187FB46862,Novika
ARPZIIA1187FB4CB9F,Eldar
ARA8DDQ1187B9AE3A0,Eason Chan
AR7XK9K1187B9B1864,Hey Colossus
AROSW2I1187FB44866,Sonora Carruseles
ARWX7AO1187B9B91AA,Jose Luis Perales
ARC1E3F1187B9B9902,El Poder del Norte
ARNTQF31187B9A02FF,Tony Matterhorn
ARUACR61187FB3AB37,Kisha
ARQPWTM12420783719,Ana Nikolic
ARQUFQK11F4C83C0D8,4 Skins
AR4GJ3V1187FB4245B,Zapp
AR061J011A348F060F,Ximena Sarinana
ARBCUNV1187B98A9FB,Busta Rhymes
ARZH0R61187FB422AE,Fontella Bass
AR1IL0W1187FB58B65,Rhinostar
AR2EBRG1187B9B07C8,Old Man's Child
AR6I54S1187FB48C6B,Patty Griffin
ARFEV5S1187B99F2EA,Aeoliah
ARUG0QH1187B99613A,Space Opera
ART59BB1187FB3866E,Through the Eyes of the Dead
ARGJL42119B8668D26,Finest Dearest
ARTQZKW11EB9C80B4C,Neema
AROLWYT1187B990823,Sound 5
ARSYWV7119B3403694,Jorgen Ingmann
ARVTWQ11187B9A6A24,Sean Callery
ARKWXGS11F4C8419B7,Jesus Otero - Luny Tunes
ARMRCET1187FB52049,Fergie
ARUGU0E1187B9B30F6,The Doors
AROLNOH1187FB39845,Erick Sermon
ARG51IA1187B9B143A,Scott Glasgow
ARYFXQ21187FB4DAEF,Poncho Sanchez
ARVG8T61187FB440EB,Livingston Taylor
ARO344A1187B9B65C3,Fortitude
AREJ5K11187B993F5F,R. Carlos Nakai
ARZIKR01187B98DF08,Joe Grushecky
AREQ9AY1187FB40E19,Spitfire
ARKKPRW1187FB4D81E,Equilibrium
ARZ33PH1187FB52F58,Kat DeLuna
ARRFTTO1241B9C8C96,Artie Fishel & The Promised Band
ARTBFV61187FB3C250,Johnny Horton
ARMTIIX1187B9A1896,XLNC
ARDCFNZ1187FB3DDB0,Enrique Iglesias
ARBV8MP1187B9B60B1,Esa Pakarinen
ARFRSQZ122988EF860,Amy Lambert
AR2OH7O1187B99FE4E,Torcuato Mariano
ARG03XQ1187B99A494,Dobby Dobson
ARGABPJ1187B99C6E3,Chops
ARZWAHK119B8668273,Martriden
ARPTC441187FB3AEBF,Fredi
AR0QS8F1187B9ADC96,Sandy Lam
ARA7YDA1187B9A5776,Patsy Cline
AR47RVG1187B995CE7,D:Fuse
ARN0DMU1187FB5B63A,Daryl Hall & John Oates
ARD8JVH1187FB4DA04,Bad Company
ARJRF841187B9B7F9A,Max Steiner
ARJEPNS1187FB3DEF4,Angel Romero
ARS6I1U1187FB468F9,Juliette & The Licks
ARJRIM91187FB3EF9A,Paul Avgerinos
ARIHUOK122988F22DD,Bangalafumenga
ARC3EZO1187B9B9314,Angels
ARZQ7QA1187B9AD08B,Prince
AR87ZMN1187B99689C,Diego Verdaguer
ARYCCQX122BCFCC4E4,Cavo
ARHLYXD11F50C4B49E,Bruisers
ARGPFYP1187B98F5CB,The Highwaymen
ARJJ8I01187FB4CE98,Joselito
AR2FAMK1187FB4CF60,AFI
ARHMQHN1241B9C56C8,Lil Mz. 313 featuring DJ Rashad
ARA7EEC1187FB4C392,Snowgoons
ARJDWAF122ECCBD2C9,Jah Legacy
ARR322V1187FB4F9CB,The Cufflinks
AR8J32V1187FB4F874,Dimitri Tiomkin
ARZ3BA51187B998A3E,Pheeroan Aklaff
ARJW7KB1187FB47C36,Olivia Ruiz
ARPZRFT12086C12690,Rick Snel
AR2BU3O1187B98EBDA,"Raymond LefA""vre"
ARHNXXY11F4C84236F,Chanta Vielma
ARIBTOJ11F4C83E8DD,Undertakin' Daddies
AR3DWG81187B98E3FA,Papoose
ARTC5DW1187B98FCF2,Plump DJs
ARQSZLT124207825BA,Konstantinos Galanos
ARHFIXK1187B99D6A9,Astrovamps
ARPU5CQ1187FB4469F,Jimmy Durante
ARHRKTK1187B99E1D5,Jackie Wilson
ARKO0JR1187FB4945A,Sao Paris
AR00A6H1187FB5402A,The Meatmen
ARPOV8N1187FB4D78F,Jimmy Nelson
AR3QRJ91187B98E4C2,Jacques Dutronc
AREY1HI1187B98B395,The Gufs
AR16GSC1187B9A6291,Eagles
ARFSPOV1187B9B2363,Basement Jaxx
ARWVVVP1187FB52F31,Mark Wills
ARJNRA61187FB57724,Weirdos_ The
ARMAEYS1187B990F2F,Tree
ARQXC7V1187FB4DA9E,DAVE MATTHEWS BAND
ARQCFI11187FB5AE43,George Jones
AR7SF1N1187B9A91D1,John Berry
AR3EVEE1187B9994B7,Abijah
AR0O3AV1187FB4D030,Agnostic Front
ARHL8SP1187B98F8A3,Sick Of It All
ARDMKKB1187B9A0EDA,"TrA""s"
AR8VZW31187B9B7217,Kevin Burke
ARN5MQ11187B98A12D,Sean Quinn
ARNNPJM1187FB3DB37,Oscar Pettiford
ARCEAJY1187FB4DF61,Fuel
ARDINVM1187B98A6C1,Marc Lavoine
ARLTX751187B9A1828,Frederick Knight
ARP7ILI1187B9AE9F7,Phantom Planet
AR6HEHH1187B9985F9,Russ Morgan
ARSCJQW1187B9B3523,Hoods
AR01VU31187B997DA0,Grand Funk
AR4SOKG1187B98D2B0,Geier Sturzflug
ARWUK9L11C8A42C37B,Workhorse
AROGN2E1187B98D292,Deep Puddle Dynamics
ARBX0VO1187B98A412,Zebra
ARIT9Y51187FB364AE,The Irish Rovers
ARQRDOM1264D13A4E5,A Tundra
ARJ45SE1187FB44AD1,Winds Of Plague
ARO1D981187B9A0D24,Al Duvall
ARLJWTL1187B98C0DE,Modern Lovers
ARMOHN71187FB3959F,Atreyu
AR4R84C1187FB3EC16,Shelly Manne
ARC18161187FB4CF4B,Amil
ARJ4B7V1187FB4CB90,DJ Godfather
ARIMZQZ1187B9AD541,Thrice
ARHJMEF1187FB415AE,Fehlfarben
AR1N3PB1187B9B25C1,Andres Calamaro
AR16NGV1187FB5B8BC,Kruger
AR1206S1187B9AF3EA,Albert PrA(c)jean
ARJ6GR01187B98D64D,Lonestar
ARX5XTP1187FB3D8CC,Freddie McGregor
ARZCTTD1241B9CD9DD,Amber Nicholson
ARM0P6Z1187FB4D466,Arctic Monkeys
ARHB1961187B9B1732,Kofi
ARBXVFV1187B99AA63,Gene Simmons
ARJSPWK12454A4CB28,SANSHIRO
ARPKLK81187FB42AC9,Death SS
ARO5T1P1187B9AC680,Lou Reed
AR0DQEE1187B9A22DC,Daniel Chan
ARWNTXK11EBCD7BBFB,Alain-FranASSois
ARRKDGI122988FCC3C,Los Rumberos Catalanes
ARZEHMQ1187B9950C0,Paulo Flores
ARL0H401187B98B0E1,Philly's Most Wanted
ARXW6QA1187B9983C0,Phantomsmasher
ARCU3AN1187B989EA0,Bas-Sheva
ARSX6IX1187B9B640C,Big Star
ARQ91R31187FB38A88,Grandpa Jones
ARN1J741187B99EFB9,Cross Country
ARFPVJN11F50C482EC,Jack Miles
ARCII0J1187FB3A1B4,The Marx Brothers
ARMJMBJ1187B98C46F,Bug Mafia
ARYOPH81187B98AEED,Converge
AR0XJ291187FB45855,Drexel
ARBNYIE12802FDE477,Cool Connection
ARS54I31187FB46721,Taylor Swift
ARWVMJA1187B98AA6E,Nancy Walker
ARA1UU51187FB5A70B,Misfits
AR5KHL41187B9ADE2A,Jyve V
ARNZNFW122BCFCAB3B,Ino
AR9SYAF1187FB43BD5,Cherish The Ladies
ARJWK3M1187B98D679,Eden's Bridge
ARXWBOL11E2835E5BB,Abbott & Chambers
ARVJVFF1187B9B40D6,Al DiMeola
ARW2IMH1187FB4791F,The Revolutionary Ensemble
ARB1LM61187FB4DDF4,Leroy Van Dyke
ARSC6WR1187FB40B18,Peggy Lee
AR56UY11187FB46D49,Lightnin' Slim
AREVQ7D1187FB4371B,Randy Stonehill
ARXRYQS11F4C846B96,Mathey
ARUCK7I1187B9B331D,Elli Kokkinou
ARI4S0E1187B9B06C0,David Arkenstone
ARW45YR1187FB3DE95,Pierre Perret
ARAG1DX1187B98BB10,Ben Sidran
AR9Q3LP1187FB3D647,Soilent Green
ARDGPFY1187B9A371B,Long Beach Dub Allstars
ARCIXWX1187FB4F1DF,3 Way Funk
ARRHLSD11F4C845076,Freddie Roulette
ARPGQ9A1187FB4D0AD,Noel Harrison
ARD4KNM1187FB3626A,Liquid Stranger
ARMQUTT12086C12BF5,Spok Frevo Orquestra
ARJDWEA1187B9B676F,Bob Newhart
AR6U4801187B9A8C45,Boney James And Rick Braun
ARLHO5Z1187FB4C861,Beastie Boys
ARXZAV31187FB3CE61,Academy/Marriner
ARMW52H1187B98C835,Daouda
ARKJWYK1269FCD1A1C,Ace Da Vinci
AR8I87E1187FB57E2E,Andrae Crouch
AR040M31187B98CA41,The Bug Featuring Ricky Ranking
ARID1TK1187FB4CFB8,All Girl Summer Fun Band
ARBEOHF1187B9B044D,Madonna
AR18B3W1187B9A5AAA,Louisa Mark
ARJQSSS1187B99A513,Cookie Crew
AR51YM81187B9B536C,Michael Salgado
ARAI3SX1187B9A3A9A,Brainchoke
AR2S6UD1187B9B944F,LeA3n Gieco
ARJPADO1187B9897CE,Moving Ninja
ARCJKV91187FB46210,KT Tunstall
ARJZQ321187FB5AAA1,Hound Dog Taylor and The Houserockers
ARGUMVS1241B9CBE9B,Tony Mathews
ARVXXQD1257509E117,La Billo_ Los MelA3dicos
ARHJJ771187FB5B581,Screaming Lord Sutch
ARXALW01187FB4B466,Sylvia Tosun
ARUZS6L1187FB50A56,Dave Weckl
ARN3X4T1187B99EA39,Jacky Cheung
AR8ICFK1187FB5A3A0,Rance Allen Group
AREP0H61187FB443CF,Grayson Capps
ARAIJG51187B9B97A4,CafA(c) Quijano
ARBU6D71187B9B5319,"Clarence ""Gatemouth"" Brown"
ARMFXPI1187B99717E,The London Theatre Orchestra
AR41O131187FB51448,DJ Isaac
ARVG1MI119B86678D4,X-tv
ARRTQ3Y1187B9AC835,Scott Weiland
AR21EJD1187FB3B9A9,Beto y sus Canarios
ARS8DXZ1187B998AA3,Bravehearts
ARAPLFD1187B98DABD,Robin Fox
ARJ7HBI1187B993719,Deborahe Glasgow
AR3DLBB1187B98F3DF,The Statler Brothers
ARXAHU31187B9B1520,Vex'd
ARSG0RY1187B98E989,The Kings
ARAA1VM1187B994013,Daler Mehndi
ARC41BF1187B98ECBB,Lil' Romeo
ARGWLJT12086C14A09,Shunza
ARO762K1187FB46BCD,Annie Blanchard
ARDITLE1187B9B5B4B,"La BergA""re"
ARWENXU12454A2DE56,CoCo Lee
ARMDE3V1187FB3EEFB,The Last Days Of Jesus
ARPCDZM1187B996876,Dyango
AR7DBMA1187FB516B1,The Knife
AR8VUUR1187B9A518B,Chris Jagger
ARDNBQU1187B9B6DC2,Kieran
ARIS3CU1187B9B9423,REX ALLEN JR.
ARPKYQU1187B9A062F,Danny Davis & The Boys
ARW5IF01187B9AEA98,Sugar Ray
ARTKOGW1241B9CD42B,DJ Omega
ARTPMPX1241B9C68D9,Viki Mosholiou
ARR1R5V1187FB4D234,The All-American Rejects
ARFK4281187FB5C811,Vox Dei
ARZILUO1241B9C6736,Tony Ashton & Friends
AR3O66A1187FB39519,Sinch
ARGK9MB1187FB37402,MIMS
AR7PPJV1187FB397CC,The James Taylor Quartet
AR95CRV1187B9AFD6D,Pedro Luis e a Parede
ARWBYIR11F4C83B3FE,Double Image
ARHUC691187B9AD27F,The Mars Volta
ARMX0GY1187B98B62E,Lynn August
ARD7DTC1187FB404DF,POLINA
ARS6L1E1187FB585B6,Karlheinz Stockhausen
ARXIPJZ1241B9C818F,Jennifer Clarke
ARXLMH011C8A415658,brokeNCYDE
ARD94MR11C8A42B029,Richie McDonald
ARW7K0P1187B9B5B47,Barenaked Ladies
ARQZOCL1241B9C85AF,Nightswimmer
ARVY1W51187B9AF4F7,99 Posse
AR6TZJQ1187B9AD572,Pierre Boulez
ARS755J1187B9920C6,Assassin
ARCYOHQ1187B9AEACA,Max Stalling
ARVV4Y41187B995F04,Deepest Blue
ARTPY6B1187B98C720,Cactus
ARAKX8D1187B98CCE2,Bob Cheevers
AR2DKN01187FB3AA39,Wesley Tuttle
ARSKZAQ1269FCD50EF,Brice Kapel
ARIL9H31187B9893FF,DJ Deeon
ARPWMGF1269FB25878,Yiannis Tassios
ARNYDR91187FB542BF,MICHAEL WHITE
AR12MUW1187B9A5DF4,Ricardo Lemvo
ARMHR011187B9A62B5,Joe Bataan
AR4YY6D1187B9AEC44,Spooky Tooth
ARABDBR11E2835EADC,Larytta
AR5EQRI1187FB41287,Kuba
ARZTSMH122988F522A,Reginaldo Bessa
ARYQQSV1252CCF982A,John Hammond
ARDWS2V1187B99AED0,Mazz
ARAI2ZO1187B9A0536,Catupecu Machu
ARUQZUY1241B9CEB3E,Asure
AREBCAO1187B994183,Jorge Alfano
AR6MIU31187B994603,Stefon Harris
AR797VK1187B989DDE,D.A.R.
ARQDONM1187B9BA1AD,Junior Parker
ARPQ9MD1187FB3D29A,Cheri Keaggy
AR19QNR1187B9A13C5,Cassidy
ARN7POH1187B9B301E,Jessica Simpson featuring Lil Bow Wow
ARNKWCP1187FB3AAF6,Electronic pig
ARIZLHQ1187B9A18C4,Eduardo Fernandez / Norbert Blume / English Chamber Orchestra / George Malcolm
ARQOATR1187B9AE959,Jane's Addiction
ARLNY561187B9B0355,Noisettes
ARC2BFH1187B98F3C8,Pete Miser
AR07VS41187FB37944,Mungo Jerry
ARRXNGN124207835CB,Grup Knar
AR7Q6QB1187B98A864,Amilcar
ARN2ZKL1187FB3972B,The Distillers
AR8AVU31187FB42175,The Robert Cray Band
ARGR7431187FB3F3FB,Jacques Higelin
AR4G2AQ1187FB59D5B,Indica
ARN4IYF1187FB49D76,Pagan Wanderer Lu
AR0FQ071187B9ACEC0,Eduardo Dusek
AR0B3RS1187FB48F5D,Why?
ARMGO941187FB3B52A,Hi-Tack
AROQ9OT1187B99E88D,KA(c)kA(c)lA(c)
AR1WLWQ1187B989B85,Dealership
ARZJFOF1269FB36799,Frankie Howard
ARCPN4U1187B9A94B7,Freakhouse
ARN5NHX1187FB4F755,The Smashing Pumpkins
ARCZGEP122988F4890,Starski and Clutch
AREAEX91187B98DC01,Gaither Vocal Band
AR5ZGC11187FB417A3,Big Mountain
