album.id,album.title,album.company
658829,Cuba en Navidad,Disc Makers
560651,Yesterday & Today Live,EMI Music Japan
673950,Coccole di Natale,Menart Records
632757,Almost Home,Boosey&Hawkes
644025,Yoga Hotel,Bang
422111,3 Couleurs : Blanc,Sumthing Distribution
311458,LAX,Menart Records
98257,The Crimson Idol,DMX
812035,Tumi Cuba Classics Vol.3: Rumba,Go! Discs
601587,Saints & Scoundrels,Harthouse
480973,The King's Harmoniers,EMI
201010,American Gospel Classics,Istanbul Plak
280629,The Verve Pipe,PIAS UK Distribution
157433,Raula Pai Gaya - The King Is Back,T-Series
381814,TA$?gliche Landschaft,Lone Star Music
700462,Love Has No Boundries,Econore
755020,Are We Still In The Game?,MGM Distribution
289191,Parsley_ Sage_ Rosemary And Thyme,Sony Music Australia
761648,Spiritual Moves vol. 2 - Busted Grooves,CAPP Records
281614,Anna Meliti,Econore
757766,Music in Orbit,Halaqah Media
235975,Hard Salsa Coast To Coast  Vol 2,GoConnect
375613,The Complete Syl Johnson on Hi Records,Telstar Records
721901,Resilience / Shadow World,Triple Vision Record Distribution
417836,OjAo !!! Remixes,Bad Boy Records
500552,Heritage,Menart Records
185849,Riddim Driven: Career,ARC Music
246515,Cock Dynamiks: Sensual Canadian Hip-Hop,Sony BMG
404398,Crown Royal,Posse Up Entertainment
204276,No Heroes,Magnatune
665093,Johnny Otis and the Good Time Blues 5,Random Disc Records
175288,Giant Wurlitzer Pipe Organ Vol. 1,Istanbul Plak
252808,Hip Hopped Grandma,SoBe Entertainment
15964,Badmotorfinger,MCA Inc.
289619,Ultra Dark Radio - Compilation III. Mensch und Maschine,SoBe Entertainment
480214,Western World (Ocidente),Triple Vision Record Distribution
8423,Let Love In,ARC Music
42842,Supersized,ARC Music
592776,Dub Plate Style,Ektaar Music Ltd
730657,Herrelaus,Econore
803821,Push Push,Multimedia Record Corporation
26252,Straight Outta Compton (2002 Digital Remaster) (Explicit),MCA Inc.
569025,Home,PIAS Entertainment Group
50686,The Art Of Storytelling,T-Series
440979,Check On It,Pony Canyon
13411,Boom Dot Bust,GRGDN
245750,Rumberos de Corazon- 50 Aniversario,S.M. Entertainment
202996,Ketu,Ultra Music
762865,Lieder Meines Lebens - Zum 90. Geburtstag Der KAPnigin Der Volksmusik,Applied Media Technologies Corporation
663989,A!La Rumba estA! buena!,Go! Discs
105801,Start,Sumthing Distribution
643356,Uppers & Downers,Sony Music Entertainmet (Japan) Inc.
53200,Vintage Collections,PIAS UK Distribution
114557,Music From Graffiti Bridge,SoBe Entertainment
233168,The Cocoanuts / Monkey Business,Diagnosis… DON'T! reCoRdings
179296,It's Only Natural,PlayNetwork
467600,Living the dream,Random Disc Records
303387,Pantanito,JYP Entertainment
157404,La Caspa Del Diablo-Corridos A Toda Ley,JYP Entertainment
533909,Aint Love Strange,Sony BMG
407996,The Fray,Telstar Records
28359,Come Find Yourself,Sumthing Distribution
732018,Ape to Angel,HITT Production
171597,Bill Gaither's Best Of Homecoming 2002,Instant Live
611663,The Essential Fureys,PIAS Entertainment Group
750146,Napoli... Canzoni eterne_ vol. 3,Triple Vision Record Distribution
405566,Texas Flood,Ektaar Music Ltd
420152,Reggae Anthology: Joe Gibbs - Scorchers From The Mighty Two,Corporation
615314,A Todo Terreno,Triple Vision Record Distribution
774619,Listen With James,PIAS UK Distribution
613587,Luke Vibert's Nuggets,Hed Kandi
678070,Club_ Crucial and Crossover,CAPP Records
126060,Compact Disco Volume Two - Ladomat 2000,Room 10 Records
648542,The Wandering Minstrel,EMI Music Japan
778981,Blues In My Shoes,Telstar Records
200287,Music for Scattered Brains,Go! Discs
307387,Het Spongebob Squarepants Lied,Menart Records
653217,Sweet Honey Hole,One Records
385333,Ultimate Santana,Sony Music Entertainmet (Japan) Inc.
107850,Lost,Random Disc Records
551104,Upclose Candy Lo,Newbury Comics
642781,Go space,GoConnect
351106,Mystery Repeats - The Live Edition,Backstreet Records
161949,Liar Liar,Koch Entertainment
774717,Gluck: OrfA(c)e et Euridice,One Records
242080,Love Out Loud,PIAS Entertainment Group
190889,Charley Patton Vol. 1 (1929),Sony Music Australia
569195,NOW That's What I Call Music_ Vol. 31,Oricon
773380,Friends For Life,Disc Makers
425081,Faso Kanou,HITT Production
508635,De La Cabeza Con Bersuit Vergarabat,Behringer
332466,Certifiable,J Storm
112016,Open,Diagnosis… DON'T! reCoRdings
391348,Dirty Rotten Filthy Stinking Rich,MGM Distribution
81625,Loopus Interruptus (Forgotten Treasures & Lost Artifacts),EMI Music Japan
283913,Stravinsky Conducts Stravinsky,ARC Music
331316,Second Hand Rose,Ultra Music
397358,Bare,S.M. Entertainment
639791,True Shift,Oricon
469094,Mama please,Scranton Button Company
283031,Swing - Original Broadway Cast Recording,GoConnect
311536,LifeTime,GMA Artist Center
480272,The Most Happy Fella,Kung Fu Records
279820,Platinum Higelin,S.M. Entertainment
553969,A Wright Christmas,CAPP Records
220921,Late Registration,Microphone Records
23060,D'Hollywood A La drA'le De Guerre,Aquaplus
52956,Can't Stop A Man,Nuwax Records
375370,National Anthems Of The World,Diskoton
575904,Percy Faith Plays Continental Music,Disc Makers
207801,Terra de Montes,BTM Music Group Inc.
762088,Water Drops Riddim,Random Disc Records
233466,Coup D'Etat (UK),EMI
410094,The 4400,EMI Music Japan
509794,We Got It (Cadillac),Sony Music Entertainmet (Japan) Inc.
279707,The Best Of The Johnny Cash TV Show,Def Jam Recordings
493076,Negroklaro,Kung Fu Records
368213,Darla 100,Lone Star Music
126133,THIS IS MY BATTLEFIELD,Definitive Jux
611365,Rockin' Zydeco Party!,DMX
713761,Where I Been,Aquaplus
139739,Babies Go Bob Marley,Halaqah Media
43066,These Four Walls,Behringer
709802,Scarlet's Remains,Talent Quest
576851,Joyful Rebellion,Mushroom Records
482692,Ireland (Rebel Songs),Telstar Records
509780,10 De ColecciA3n,Aquaplus
146291,My Crew_ My Dawgs,Posse Up Entertainment
685454,Normal Service Resumed,Ultra Music
601813,Meet Me Where They Play The Blues,Newbury Comics
540898,Zoo Palace,J Storm
579605,Acapella Hymns,Econore
172073,Revolution,Multimedia Record Corporation
106297,Cajun Mardi Gras,Sony Music Australia
211946,Love It To Death,Entertainment One
734596,In Defiance Of Existence,HITT Production
283507,QBO,ECA Records
49913,Como Decirte,ARC Music
142807,New Orleans Guitar_ CD D,JamGlue
208156,Real Life,Nuwax Records
331328,Once A Day,Thorn EMI
301505,My Square Laddie / I Can Cook Too,Great Big Island
782024,I_ Colossus,Thorn EMI
113280,The Very Best Of Little Milton,MCA Inc.
545971,Late for the Future,Behringer
505751,You Could Have It So Much Better,Electronic Arts Recordings
291227,New Chapter,Diagnosis… DON'T! reCoRdings
269891,A Soulful Experience,Microphone Records
535837,Inside Moves,MCA Inc.
508703,Free Bossa,AMCR
2277,The College Dropout,BTM Music Group Inc.
461040,Bill Cosby Sings Hooray For The Salvation Army Band!,Applied Media Technologies Corporation
411104,Guilt (Explicit),Triple Vision Record Distribution
60519,Sings The Movies,ECA Records
656243,After All This Time: The Best Of Darden Smith,Pony Canyon
345432,Romantic Reggae Vol. 3,Shure
508116,La Marcha Del Golazo Solitario,Applied Media Technologies Corporation
560332,Romanzas de Zarzuela,Skeleton Crew
760039,Composition Book,Telstar Records
808027,The Greatest Hits from 40's and 50's_ Vol. 70,Disc Makers
26355,Anthology,Ultra Music
15555,Live Era '87-'93,GRGDN
1112,Absolution,Istanbul Plak
12495,Let It Rock...Best Of Georgia Satellites,Pony Canyon
78342,Alive,Istanbul Plak
176621,Saving My Face,Muzak
595795,The Greatest Sci-Fi & Horror Themes,Talent Quest
249452,Liszt: 'Tre Sonetti di Petrarca' & First Settings of Victor Hugo,Great Big Island
119824,Eardrum,Behringer
131251,Letter To Home,Behringer
195056,Rock Bottom - The Rock Essentials,Great Big Island
803135,The Greatest Hits from 40's and 50's_ Vol. 34,T-Series
468420,Gene Simmons' Drinkin' Wine,Oricon
14309,Get A Grip,CAPP Records
650976,Sweet Sounds of Country Vol. 1,Disc Makers
436212,Assassin Out of Custody,Room 10 Records
22451,On The Cover,Definitive Jux
42825,Senderos De TraiciA3n - EdiciA3n Especial,Almighty Records
154361,Hary Janos/Concerto For Orchestra,Random Disc Records
123099,Bang Bang,HITT Production
585602,37Adeg2 Le Matin,GoConnect
570600,Gangster Of Love & Other Favorites (Digitally Remastered),GMA Artist Center
714201,Lixuneanos,Ultra Music
771318,From Isolation,Room 10 Records
78825,Beauty and the Truth,Menart Records
165481,Ben Se,Extraphone
564322,We Are Night Sky,Talent Quest
92902,Premonition,Johnny&Associates
255594,Para Ti...,SoBe Entertainment
471399,The Ozell Tapes,EMI
354896,So Lonely,CJ E&M Music Performance Divison
601814,Ta Min Vals/Sjunger Leonard Cohen,The Visual Dimensions Music
627285,Aurlus MabA(c)lA(c)_ Best of inA(c)dit,Go! Discs
471205,4 in Love,Def Jam Recordings
295013,21 & Over,Magnatune
584468,Either You Like It or You Don't,Microphone Records
531118,MSB,Thorn EMI
702132,Far Beyond The Endless,Oricon
611003,Pentatonic Wars and Love Songs,DSP Media
10697,Lonely,Random Disc Records
32308,Suosituimmat Lastenlaulut,Triple Vision Record Distribution
623023,Austin Prison,Electronic Arts Recordings
400592,Zalvation,Sony/ATV Music Publishing
204442,The Thirteenth Floor,EMI Music Japan
276696,Traffic and Weather,GRGDN
152863,U Brown's Hit Sound,Microphone Records
145969,Lights On,Muzak
203027,No Mercy For You,Extraphone
757311,Once EP,Broccoli
183013,Dreams Of Contentment,Diskoton
597351,Treasures Of The Heart,Johnny&Associates
147457,This Way,Talent Quest
421965,Life Is Good: The Best Of Stellar Kart,Telstar Records
312984,Flyin' High,Thorn EMI
814905,Bounce - Special Edition,Backstreet Records
420049,Defend It,Ektaar Music Ltd
524255,Still The Cross,ARC Music
642659,Back to Mystery City,T-Series
77475,Metanastes,Movic
323910,Living Country Blues USA Vol. 12 - East Coast Blues,Movic
589791,Crash Love,Boosey&Hawkes
321872,South by Southwest Compilation,Jugodisk
541575,Det BA$?sta FrAY=n Idol 2006,GRGDN
220006,Glory Bumps,Boosey&Hawkes
763536,Devyaty Messiya,Disc Makers
600322,Solas,Triple Vision Record Distribution
238662,Playground,Ultra Music
821148,M.T.A,GRGDN
149772,The Key,Pony Canyon
53060,Las huellas borradas,Kung Fu Records
774158,On The Strength,Microphone Records
809851,Candy Cane Riddim,Oricon
667997,Take Everything (The Acoustic Sessions),Go! Discs
438400,Mood Muzik III,Pony Canyon
44464,3: Fresh-Fri-Fly,Applied Media Technologies Corporation
121392,Joyful,Pony Canyon
750308,Digital Bless,DMX
142186,All the Published Sides,PlayNetwork
14369,The Who By Numbers,CJ E&M Music Performance Divison
296992,Andy & Lucas (En Su Salsa),Gold Typhoon
574113,Acoustic In Nashville - Bootleg No. 2,Concord Music Group
198516,Vicious Mary,One Records
604801,Desert Caravan,Electronic Arts Recordings
287566,Global Underground Singles Sampler One,Corporation
203256,Somewhere Out There,S.M. Entertainment
285184,Man On Fire,Bang
384879,AccordA(c)on vol.3 - Paris 1944-1954,Gold Typhoon
463162,Las Mejores Gaitas Vol.1,ECA Records
703102,ILE D'YEU,Lone Star Music
14371,In The City,One Records
170819,Retro Boosters,Anjunabeats
457471,Keep Right,MCA Inc.
599853,Static Patterns And Souvenirs,AMCR
130677,Great White North,Saban Capital Group
476209,Set Free - The Definitive Edition,Shure
148554,Someone Who Cares,Triple Vision Record Distribution
728883,ReprA(c)sente ton tiA(c)kar (Sonneries),Kung Fu Records
536083,Island of Bows,Instant Live
224916,Sulfur and Semen,Aardvark Records
413221,Kicking Against The Pricks (2009 Digital Remaster),Backstreet Records
659648,from Music In High Places,PGP-RTB
684335,Orillas,ARC Music
452646,Tango,CAPP Records
644085,Peaceful Evening,GoConnect
521698,PISTOLA,Thorn EMI
265372,In Ghost Colours,Sony Music Australia
343549,Call And Response: The Remix Album,Sumthing Distribution
54461,The Best Of N.W.A: The Strength Of Street Knowledge,MGM Distribution
610288,East Coast Blues,Instant Live
329878,Queen Of Country Blues,PlayNetwork
579812,Blues Consolidated,Multimedia Record Corporation
349112,Dan Moretti's Infant Eyes,Room 10 Records
783211,BBC In Concert (22nd June 1990),Shure
599979,PEECHY,Cris Morena Group
553151,The Soldier,Microphone Records
226905,Roadhouse Research,J Storm
569731,Sunset Park - Original Motion Picture Soundtrack,Oricon
220182,The Killer In You: A Tribute To Smashing Pumpkins,Posse Up Entertainment
302041,Phantom Planet,Corporation
519829,The Massacre (Ecopac Reissue Explicit),Sumthing Distribution
304147,The Digital Collection,Triple Vision Record Distribution
270011,Gift Grub,Electronic Arts Recordings
462392,Wishing Well,Pony Canyon
777961,Attempted: Live At Max's Kansas City 1980,Skeleton Crew
36198,The Very Best Of The Four Pennies,Disc Makers
540651,Unity Dub's Voyage Into Paradise,Sony Music Entertainmet (Japan) Inc.
1280,The Boatmans Call,MCA Inc.
395380,A Song For You,Aardvark Records
469555,Lost & Found Blues,CAPP Records
199743,Pack Your Bags,PlayNetwork
202799,Much Against Everyone's Advice,EMI Music Japan
759603,Vonray,Ministry of Sound
59623,Soulful,GRGDN
421961,Rue du temps,J Storm
146588,Revival,Hed Kandi
249243,NOC Live,BTM Music Group Inc.
41167,Worshipper,Nuwax Records
349203,The Ad Libs' The Boy From New York City,Diagnosis… DON'T! reCoRdings
799399,Live In Europe,Jugodisk
373262,I Used To Be An Animal,Aardvark Records
44921,Live & Unglued,Electronic Arts Recordings
489533,Jill Paquette,Johnny&Associates
253773,Epic Fits,Aardvark Records
226663,Overnite Encore: Lyrics Born Live!,Koch Entertainment
20020,Fix The Cracks,Skeleton Crew
757441,Cotton Eyed Joe,Spectra Records
22906,Songs For The Poor Man,Ultra Music
762510,Wanting,Suzy
280275,Roadmaps and Revelations,Harthouse
249439,Right Back at Ya (1971-1983),Oricon
156069,No Limits,Magnatune
752256,Halcyon Times,Sony Music Entertainment
155379,Motley Crue / Rock Legends,Johnny&Associates
248896,Faces,Aardvark Records
59374,Fun With Dick And Jane,Shure
485735,Dans la brume A(c)lectrique (Bande originale du film),Harthouse
388185,Narada Decade (The Anniversary Collection),Live Music Records
569911,Breathe,Koch Entertainment
566282,West Coast Down Home Blues,Econore
312504,Broken Radio,Mushroom Records
270088,Live At The Playboy Jazz Festival,CAPP Records
479746,Lost And Found,Menart Records
598158,Rotterdam EP,Koch Entertainment
35930,The Ultimate Collection,Instant Live
28665,Airport - The Motors Greatest Hits,Jugodisk
43200,With Fontenella Bass,PIAS Entertainment Group
451653,Monkey Business,Aquaplus
383862,Blues Blastin': The Modern Recordings Vol 2,Skeleton Crew
204289,The Gang's All Here,Sony Music Australia
23385,Leona Naess,Harthouse
370146,Invasion Metropolis,EMI Music Japan
191769,Just A Little Lovin',PlayNetwork
704749,Beatservice Jukebox - Best Of Beatservice Records,DSP Media
144646,Incarceration,ARC Music
623979,Live Lounge 4,EMI Music Japan
280146,Ten Rounds,Sony/ATV Music Publishing
591030,IV,Talent Quest
651506,KvA$?llningsvindar Aver Nordront Land,SoBe Entertainment
40248,Estados,Gold Typhoon
94285,Happy Music: The Best Of The Blackbyrds,Entertainment One
171757,Intoxication,Great Big Island
508115,Hola,DMX
157013,...Liest_ Singt Und Macht,Newbury Comics
599583,Toca Me,One Records
420159,George Phang: Power House Selector's Choice Vol. 2,Boosey&Hawkes
308132,Christos Dantis Best,Halaqah Media
596444,Legend Of The World,Suzy
292257,All City (Clean),Ultra Music
22390,Classic Brenda Lee - The Universal Masters Collection,Anjunabeats
27683,Patience Dabany,T-Series
477587,Interior,Sumthing Distribution
417762,Je DA(c)teste Le Rap FranASSais,Live Music Records
301586,Sing Me Something Sentimental,Muzak
16168,Gold,Posse Up Entertainment
816192,Kingdom Of Ghosts,JamGlue
290095,Pandora's Box (Display Box),Sony/ATV Music Publishing
222209,Aswad vs. The Rhythm Riders,Disc Makers
185925,A Reason To Live,GRGDN
25098,Pull Marine,Instant Live
282890,Chet Atkins_ C.G.P.,Applied Media Technologies Corporation
47593,Saturation,Go! Discs
211473,Go On,Room 10 Records
281448,To See You,Def Jam Recordings
224754,Now,Anjunabeats
6902,Hymns Of Worship,Disc Makers
603820,Mega 3,Istanbul Plak
631241,Crownsdown,Saban Capital Group
805475,Rafta Rafta,GoConnect
603047,skate.,ARC Music
510064,Murphy's Law,Bad Boy Records
759417,T.I.M.E.,5pb.
551717,Esperanza,Anjunabeats
633584,What's in the Bag?,PIAS Entertainment Group
620613,Smooth Jazz: Sax At Midnight,Scranton Button Company
250430,Every Shade of Blue,Jugodisk
47310,The Road To Hell And Back,Talent Quest
216289,Prive,Menart Records
701649,Harmonia Pt.II,PGP-RTB
786709,Mr. Sad Clown,Bad Boy Records
687611,Best Of Dwarf Records,Sumthing Distribution
5312,Thank You,Extraphone
279922,No Looking Back,Skeleton Crew
66683,Secret Words & Little Treasures,S.M. Entertainment
674019,TCHAIKOVSKY: Suite No. 4 / The Seasons,Harthouse
253339,Live From The 9:30 Club,Movic
291928,Dil Kya Kare,Ektaar Music Ltd
433336,Twinkle Love Songs_ Volume Two,Johnny&Associates
176393,Catch The Wind,Sony Music Entertainmet (Japan) Inc.
305774,Desde mi barrio,S.M. Entertainment
13331,Lennie Tristano / The New Tristano,Bad Boy Records
84299,Teen Sensation,Posse Up Entertainment
64512,Wide Wide World,JYP Entertainment
737314,Welcome To Norway,Sony BMG
264677,Rue du canal,MGM Distribution
722456,Los Mas Arrechos De La Costa Vol.1,Magnatune
353310,Heart On (with bonus tracks),Sony Music Entertainmet (Japan) Inc.
705931,Festival international nuits d'Afrique-19e A(c)dition 2005,Posse Up Entertainment
282977,Oz Factor,DSP Media
671572,Canti di Natale,Concord Music Group
678501,Jug Band Songs Of The Southern Mountains (Digitally Remastered),Sony Music Australia
39780,Superman Returns Music From The Motion Picture [Digital Version],AMCR
236680,Doo-Wop Classics Vol. 9 [Beltone Records],Newbury Comics
94255,Live,Sony Music Entertainment
413161,100m001,Magnatune
279463,Love_ Peace & Harmony The Best Of Bow Wow Wow,GMA Artist Center
78775,The Prize Winner of Defiance_ Ohio: Original Score from the Motion Picture,Broccoli
278865,Dance Vault Mixes - Little Bird (1st Set of Mixes),PGP-RTB
217877,Gommin ja Pommin metsA$?karnevaali,Econore
798792,Bring It On Rarities & Remixes,PIAS UK Distribution
575230,Before the Frost... Until the Freeze,ARC Music
751036,Sus Grandes Axitos,Koch Entertainment
157156,... And Music'S There ...,Sony BMG
157785,Mazi Sou,Nuwax Records
374738,CoraASSAPSo Bobo,The Visual Dimensions Music
235873,Lullaby Renditions of U2,PGP-RTB
242075,The Lucky Ones,Ministry of Sound
170685,Western Movie Themes,GoConnect
351423,Pure Brazil II - For All - The Brazilian Northeast Music,Kung Fu Records
627847,SimAnimals,Sony/ATV Music Publishing
502881,The Sunny Side Of Life,MGM Distribution
289398,Laundry Service,ARC Music
583303,Hushabye Baby: Lullaby Renditions of Rascal Flatts,Menart Records
316435,Hope,Menart Records
292055,Running Backwards (Limited Edition / Fan Club Only),PIAS Entertainment Group
51894,Small Faces,Econore
420743,Infinite Love Songs,Diagnosis… DON'T! reCoRdings
681034,Signal To Noise,Broccoli
13619,God Of Love,Istanbul Plak
6589,Motograter,Sumthing Distribution
373072,Nude With Boots,DSP Media
633232,The Nature of Betrayal,SoBe Entertainment
363022,Will You Dance With Me?,Harthouse
266908,Utopia Parkway,Halaqah Media
759424,Bad Habits,5pb.
734341,Of One Blood,Electronic Arts Recordings
615480,Lullaby Renditions of Johnny Cash,JamGlue
810196,Tha Remixes Vol. 17,Nuwax Records
748233,Laid-Back Christmas Favourites,GMA Artist Center
70802,Blues From Chicago,JYP Entertainment
193042,Better Be Good,PIAS UK Distribution
333098,CABU - From Paris With Jazz: Guitar,Microphone Records
734412,Kolmekymppinen,DSP Media
610705,Voice of the People 01: Come Let Us Buy The Licence,PIAS UK Distribution
42341,This Is Where You Belong,Cris Morena Group
547600,When Your Ready,One Records
227182,100 Racks,Musketeer Records
672972,Sand And Water,EMI
53561,We Three Kings,Live Music Records
554164,Blues With Bukka,Musketeer Records
579609,Rambos Collection,DSP Media
87560,Lennie Tristano - Note to Note,GRGDN
271590,The Black Parade Is Dead!,The Visual Dimensions Music
154812,Bon Voyage,One Records
261915,We Want America Back,Sumthing Distribution
12607,Start A War,Hed Kandi
45218,Brick By Brick,Mushroom Records
405019,The Bends (Collectors Edition),MCA Inc.
111459,Basado En Hechos Reales,Sony Music Entertainment
9481,Stranger,MCA Inc.
299516,Oops!... I Did It Again,Aardvark Records
29319,Ultra-Lounge / Bossa Novaville Volume Fourteen,Muzak
24055,Country Greats,EMI Music Japan
648766,Triple Gold,Musketeer Records
53183,After Hours,Instant Live
47311,Marie Antoinette (Original Motion Picture Soundtrack),Aquaplus
294754,Here I Am To Worship Vol 2,Instant Live
505455,The One And Only High And Low,Aquaplus
148771,More Than A Story,Talent Quest
651507,VedergA$?llning,Corporation
333129,I Don't Wanna be A Star,Suzy
32302,Alle Hits,Newbury Comics
32950,Stadium Arcadium,Suzy
26014,Life On Earth,Musketeer Records
467463,Dee Clark Selected Hits Vol. 4,Def Jam Recordings
588902,Ants Remastered Boxset,Sumthing Distribution
40023,Age Of Reptiles,DMX
267845,We Made It,PIAS UK Distribution
598659,Frequencies Fall,Talent Quest
148582,Bright Star Blue Sky,MGM Distribution
514440,Niagara,ARC Music
813166,Twist Again au CinA(c)_ Vol. 1 (Bandes originales de films),Shure
47418,Me_ Myself & I,Definitive Jux
528170,Feather_ Stone & Light,Sony Music Australia
749637,Nifelvind,Almighty Records
534508,A Celtic Tale: The Legend Of Deirdre - Narrated By Fiona Ritchie,Magnatune
30079,Grey Area,Aardvark Records
726351,Lot Lorien,Backstreet Records
570414,It's About Time,BTM Music Group Inc.
161082,Prism,Koch Entertainment
628980,Electric Doom Synthesis,Movic
240124,Thinking Of You,Triple Vision Record Distribution
613206,Hundre Ar Gammal,Applied Media Technologies Corporation
546964,This Is Me...Then,Jugodisk
248780,Speak Squeak Creak,Suzy
528810,Jump / House Of Pain [Digital 45],JamGlue
234880,Tropical - Exitazos Eterno,Sony Music Australia
263412,Beyond The River,PIAS UK Distribution
296948,King Of Rock,PIAS Entertainment Group
137817,The Soundtrack,Aardvark Records
738734,Russ Morgan At Catalina (Digitally Remastered),Triple Vision Record Distribution
259453,Danzon-Son,Extraphone
275860,60 Jahre Oscar Vol. 1,Nuwax Records
531093,Colors of My Heart,Suzy
720183,Ny Dag,HITT Production
462684,Super DJ Breaks,Definitive Jux
14327,Big Ones,Ektaar Music Ltd
714540,Vs Laudert & FrAPhlich,Electronic Arts Recordings
695571,Soldier of Love,Broccoli
503121,Get Myself Together,J Storm
496070,Dragon Boys,Anjunabeats
385526,The Best Of,DSP Media
604715,Corigliano & Rzewski: Ballads & Fantasies,Ultra Music
313180,B.A.R.S. The Barry Adrian Reese Story,PGP-RTB
570867,NOW (That's What I Call Music) 22,ARC Music
709548,Don Corleon Presents - Raging Bull Riddim,Diagnosis… DON'T! reCoRdings
263687,En attendant le tour,Sony/ATV Music Publishing
64181,The Interpreter / Die Dolmetscherin,PGP-RTB
248952,Lisbon Concert,Scranton Button Company
293876,Joy Enriquez,Scranton Button Company
124201,At First Sight  Includes Bo Nus Disc With Bsides \ Live Tracks,Muzak
600684,Where There Is Power There Is Always Resistance,Muzak
240247,De Colombia Para El Mundo,Nuwax Records
177204,10000 Km,Talent Quest
216222,Por La Mitad,Triple Vision Record Distribution
329270,Live At Valle Dei Templi,Diskoton
6909,Christmas In Black and White,Cris Morena Group
340950,Mar de Pedra,CJ E&M Music Performance Divison
297551,February,GRGDN
173769,Lavalek,Gold Typhoon
150921,Working Man Blues,Muzak
335617,Dark Horse,Hed Kandi
323464,Steppin' Out,Aquaplus
505822,Comfort,Talent Quest
489834,Black Man Blues,Posse Up Entertainment
650635,The Singin' Cowboy - 20 Great Favourites,Sumthing Distribution
634174,The Singles Collection,Kung Fu Records
1138,Around The Sun,Triple Vision Record Distribution
515296,LAY=dan,AMCR
738966,En Aldeles Forferdelig Sykdom,S.M. Entertainment
113289,20 Suosikkia / Rautalankaklassikot / Muurari,Room 10 Records
106244,The Best Of The Gaither Vocal Band,Saban Capital Group
620792,Signature,Def Jam Recordings
715069,Mexico Gran ColecciA3n Ranchera - Mariachi Silvestre Vargas,Kung Fu Records
597543,Aged And Confused,Pony Canyon
144671,Lyssa - Rural Gods And Astonishing Punishments,Sony BMG
53630,20th Century Masters: The Millennium Collection: Best Of Bill Cosby,Backstreet Records
77862,Monster Rock,CJ E&M Music Performance Divison
542335,Ocean Eyes,CJ E&M Music Performance Divison
223545,Two Thousand and Two,Talent Quest
287939,The Door,JYP Entertainment
539006,Pills,One Records
661297,Pop Masters: I Say A Little Prayer For You,Boosey&Hawkes
772303,Volume 2,HITT Production
766885,Tercera Dimension,Saban Capital Group
368967,Heritage - Jacques Douai Chante Pour Les Enfants_ Vol.2 - BAM (1961-1971),Sony BMG
150642,One On One,Sony Music Australia
62116,Now More than Ever,JamGlue
235087,Natty Dread In A Greenwich Farm,Diskoton
800531,Hold Up My Heart,Electronic Arts Recordings
628299,Calle ilusion,DMX
238242,Them,Gold Typhoon
560318,Precambrian,EMI Music Japan
280055,Those Things Deluxe,Entertainment One
295230,Master Hits,PIAS Entertainment Group
665021,Juke Trax Online Vol. 3,Concord Music Group
466821,Initial Public Offering,Microphone Records
778229,CafA(c) Solaire 11-Download Edition,Mushroom Records
335510,Concert Hall Live,JamGlue
105872,Everything!,HITT Production
791327,Strong,PIAS Entertainment Group
707901,The Chocolate King,Talent Quest
289719,Live From Paris,DSP Media
179500,Live At The Olympia,Broccoli
335910,Welcome Back,Electronic Arts Recordings
158479,Tierra De Hevia,Aardvark Records
420564,Help Me,DSP Media
624432,My Plastic Heart,Thorn EMI
196929,Looking At You: The Club Anthems,J Storm
354680,Inertiatic Esp,Lone Star Music
709510,The King Is Dead,Sony Music Entertainment
549514,Homework,Concord Music Group
343267,Decisions,Musketeer Records
620815,Smoothe Urban Jazz,Ultra Music
610227,Karaoke: 60's Star Power - Singing to the Hits,Almighty Records
673446,Nervous Nitelife: Tom Stephan,J Storm
149618,El NAomero Imperfecto,Bad Boy Records
14905,Raindrops - The Best Of...,EMI Music Japan
27412,Roses,Movic
228346,Ultimate R&B,PIAS Entertainment Group
178917,Hal's Bells,Entertainment One
54099,Safari Beach (Tucasa Micasa),Aardvark Records
345918,Two In One - A Singin' Safari/Safari Swings Again,Suzy
675993,Perdition Diaries,Def Jam Recordings
157345,...Taka Plyta,Spectra Records
272465,Francisco Forro Y Frevo,Concord Music Group
129349,Punto y aparte,Sony BMG
539435,The Way That I Am,Ektaar Music Ltd
5278,Reach 454,MGM Distribution
161800,Good Rockin' Tonight - Live In San Francisco,EMI Music Japan
132684,Rolling Stone Originals - online single 93744-6,Ministry of Sound
131510,Well Deep: Ten Years Of Big Dada,Bang
141505,Start The Car,Microphone Records
64174,Elektra,Behringer
228476,Trumpets - The Transformation,PIAS Entertainment Group
582256,Live At Negril,Jugodisk
815644,Piano Concertos; Grieg & Schumann,Sony BMG
289567,The Chieftains 7,HITT Production
178957,Towards The Wind,PIAS Entertainment Group
250581,Extra Extra,ARC Music
632572,Dance Vol. 2,Behringer
750876,Polyvinyl 2002 - 2003 Sampler,Talent Quest
84929,Something's Gotten Hold of My Heart: the Collection,Aardvark Records
487835,Ready To Fly,Jugodisk
23778,The Lonesome Jubilee,Random Disc Records
511879,Vinyl Replica:  Cualquiera Puede Cantar,J Storm
341482,Texas Playboys,Econore
113176,New Direction,EMI Music Japan
123782,Kill Your Darlings,Sumthing Distribution
308324,Negatives,Ektaar Music Ltd
